Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume,Dollar
2020-06-24,2145.93,2171.86,2143.91,2161.51,2138.86,2131.33,2128.63,1967.23,2014.68,913896,1199.4
2020-06-25,2130.45,2143.33,2112.37,2112.37,2134.63,2124.89,2132.82,1973.81,2013.97,1017721,1204.7
2020-06-26,2137.47,2142.04,2115.25,2134.65,2133.3,2125.12,2138.08,1980.77,2013.63,761044,1200.6
2020-06-29,2105.54,2120.5,2087.84,2093.48,2126.65,2131.39,2139.5,1986.42,2012.94,643156,1198.6
2020-06-30,2124.38,2134.38,2108.26,2108.33,2122.07,2128.42,2140.55,1993.47,2012.55,708605,1203
2020-07-01,2128.81,2133.55,2101.33,2106.7,2111.11,2124.98,2138.54,1999.83,2011.98,1116221,1203.4
2020-07-02,2116.72,2135.37,2113.98,2135.37,2115.71,2125.17,2137.75,2006.66,2011.85,1091965,1200
2020-07-03,2147.89,2153.54,2135.3,2152.41,2119.26,2126.28,2136.27,2012.67,2011.56,770055,1198.6
2020-07-06,2158.95,2191.28,2157.71,2187.93,2138.15,2132.4,2136.46,2018.74,2011.41,666902,1195.8
2020-07-07,2202.04,2206.79,2164.03,2164.17,2149.32,2135.69,2135.22,2024.69,2010.87,847434,1195.7
2020-07-08,2166.76,2173.83,2150.89,2158.88,2159.75,2135.43,2133.38,2030.07,2010.2,677810,1195.5
2020-07-09,2171.15,2181.48,2166.74,2167.9,2166.26,2140.98,2132.93,2035.19,2009.68,619368,1195.5
2020-07-10,2171.44,2171.52,2140.29,2150.25,2165.83,2142.54,2133.83,2040.6,2008.86,886987,1204.5
2020-07-13,2170.51,2188.8,2163.07,2186.06,2165.45,2151.8,2141.59,2046.08,2008.32,650231,1200.9
2020-07-14,2176.43,2183.61,2165.6,2183.61,2169.34,2159.33,2143.87,2051.53,2007.66,810952,1205.7
2020-07-15,2208.73,2216.97,2190.66,2201.88,2177.94,2168.85,2146.91,2056.31,2007.35,830266,1200.5
2020-07-16,2203.3,2207.34,2177.82,2183.76,2181.11,2173.69,2149.43,2061.07,2006.65,784637,1205.6
2020-07-17,2187.85,2204.2,2187.85,2201.19,2191.3,2178.56,2152.42,2066.43,2006.28,569297,1205.1
2020-07-20,2209.59,2209.59,2183.83,2198.2,2193.73,2179.59,2155.99,2071.47,2006.46,686819,1203.2
2020-07-21,2219.19,2234.86,2214.28,2228.83,2202.77,2186.06,2160.87,2076.7,2006.82,918483,1197.8
2020-07-22,2228.2,2238.86,2221.62,2228.66,2208.13,2193.03,2164.23,2082.36,2007.49,856218,1195.3
2020-07-23,2227.24,2227.24,2202.99,2216.19,2214.61,2197.86,2169.42,2087.25,2008.3,934542,1197.3
2020-07-24,2196.73,2219.57,2195.49,2200.44,2214.46,2202.88,2172.71,2091.69,2008.98,1001025,1201.5
2020-07-27,2203.48,2231.25,2203.48,2217.86,2218.4,2206.06,2178.93,2096.2,2009.48,928625,1196.1
2020-07-28,2238.19,2266,2237.21,2256.99,2224.03,2213.4,2186.36,2102.23,2010.24,866726,1196.9
2020-07-29,2258.35,2276.79,2252.24,2263.16,2230.93,2219.53,2194.19,2107.8,2010.54,899494,1193.1
2020-07-30,2275.33,2281.33,2263.81,2267.01,2241.09,2227.85,2200.77,2113.44,2011,713039,1194.4
2020-07-31,2278.53,2281.41,2248.49,2249.37,2250.88,2232.67,2205.62,2118.5,2011.4,739689,1191.3
2020-08-03,2251.65,2254.38,2237.04,2251.04,2257.51,2237.96,2208.77,2123.76,2011.63,648462,1193.4
2020-08-04,2272.33,2284.66,2269.69,2279.97,2262.11,2243.07,2214.56,2129.72,2011.98,722906,1194.1
2020-08-05,2289.23,2312.14,2283.95,2311.86,2271.85,2251.39,2222.21,2135.91,2012.63,841299,1188.8
2020-08-06,2322.64,2352.48,2322.64,2342.61,2286.97,2264.03,2230.95,2142.87,2013.46,797147,1183.5
2020-08-07,2349.25,2362.24,2333.62,2351.67,2307.43,2279.15,2241.02,2149.95,2014.37,812595,1184.7
2020-08-10,2353.92,2390.51,2349.33,2386.38,2334.5,2296.01,2251.03,2157.43,2015.85,784617,1185.6
2020-08-11,2396.11,2429.36,2396.11,2418.67,2362.24,2312.17,2262.79,2164.74,2017.59,843438,1185.6
2020-08-12,2414.78,2432.35,2393.27,2432.35,2386.34,2329.09,2274.31,2172.11,2019.56,763735,1185.3
2020-08-13,2455.28,2458.17,2412.49,2437.53,2405.32,2346.15,2287,2179.43,2021.85,907219,1183.3
2020-08-14,2427.85,2435,2383.69,2407.49,2416.48,2361.96,2297.31,2186.72,2024.59,968125,1184.6
2020-08-18,2405.84,2419.65,2336.78,2348.24,2408.86,2371.68,2304.82,2192.62,2026.63,909750,1183.7
2020-08-19,2370.87,2380.1,2353.17,2360.54,2397.23,2379.73,2311.4,2198.13,2028.99,637965,1181.2
2020-08-20,2339.91,2357.08,2270.85,2274.22,2365.6,2375.97,2313.68,2202.18,2030.82,903744,1186.9
