Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume
2016-01-28,8945.00 ,9130.00 ,8865.00 ,9110.00 ,9006.00 ,8921.50 ,9143.25 ,9729.67 ,9644.33 ,32749796.00 
2016-01-29,9050.00 ,9140.00 ,8925.00 ,9140.00 ,9044.00 ,8938.50 ,9106.75 ,9704.00 ,9636.92 ,45765544.00 
2016-02-01,9215.00 ,9350.00 ,9195.00 ,9260.00 ,9082.00 ,8969.00 ,9095.25 ,9680.75 ,9632.46 ,36355856.00 
2016-02-02,9185.00 ,9265.00 ,9120.00 ,9140.00 ,9145.00 ,8979.00 ,9076.00 ,9655.58 ,9627.42 ,28267464.00 
2016-02-03,8950.00 ,8960.00 ,8835.00 ,8925.00 ,9115.00 ,9009.50 ,9052.25 ,9629.25 ,9620.96 ,32157772.00 
2016-02-04,9060.00 ,9275.00 ,9020.00 ,9260.00 ,9145.00 ,9075.50 ,9054.00 ,9609.83 ,9617.92 ,40275900.00 
2016-02-05,9205.00 ,9355.00 ,9205.00 ,9300.00 ,9177.00 ,9110.50 ,9050.50 ,9596.25 ,9616.29 ,28122300.00 
2016-02-11,8900.00 ,8910.00 ,8745.00 ,8795.00 ,9084.00 ,9083.00 ,9032.75 ,9574.58 ,9609.75 ,57905692.00 
2016-02-12,8690.00 ,8760.00 ,8535.00 ,8655.00 ,8987.00 ,9066.00 ,9010.50 ,9550.25 ,9603.38 ,43172800.00 
2016-02-15,8830.00 ,8935.00 ,8795.00 ,8890.00 ,8980.00 ,9047.50 ,8987.00 ,9534.25 ,9599.21 ,29147096.00 
2016-02-16,8915.00 ,9190.00 ,8900.00 ,9145.00 ,8957.00 ,9051.00 ,8986.25 ,9526.67 ,9598.33 ,43203508.00 
2016-02-17,9095.00 ,9255.00 ,9075.00 ,9165.00 ,8930.00 ,9053.50 ,8996.00 ,9516.50 ,9599.29 ,33302666.00 
2016-02-18,9390.00 ,9410.00 ,9305.00 ,9325.00 ,9036.00 ,9060.00 ,9014.50 ,9509.83 ,9603.96 ,36953756.00 
2016-02-19,9295.00 ,9385.00 ,9290.00 ,9365.00 ,9178.00 ,9082.50 ,9030.75 ,9499.33 ,9612.58 ,23185652.00 
2016-02-22,9305.00 ,9465.00 ,9290.00 ,9400.00 ,9280.00 ,9130.00 ,9069.75 ,9489.00 ,9620.92 ,26231288.00 
2016-02-23,9485.00 ,9500.00 ,9350.00 ,9400.00 ,9331.00 ,9144.00 ,9109.75 ,9476.50 ,9626.63 ,26421174.00 
2016-02-24,9365.00 ,9455.00 ,9305.00 ,9380.00 ,9374.00 ,9152.00 ,9131.25 ,9462.33 ,9631.54 ,18789296.00 
2016-02-25,9450.00 ,9555.00 ,9335.00 ,9405.00 ,9390.00 ,9213.00 ,9148.00 ,9448.92 ,9634.63 ,33349524.00 
2016-02-26,9500.00 ,9535.00 ,9415.00 ,9435.00 ,9404.00 ,9291.00 ,9178.50 ,9431.92 ,9637.83 ,19769716.00 
2016-02-29,9380.00 ,9505.00 ,9360.00 ,9395.00 ,9403.00 ,9341.50 ,9194.50 ,9415.00 ,9642.50 ,15736184.00 
2016-03-02,9625.00 ,9715.00 ,9615.00 ,9690.00 ,9461.00 ,9396.00 ,9223.50 ,9409.58 ,9649.33 ,37441720.00 
2016-03-03,9735.00 ,9755.00 ,9695.00 ,9750.00 ,9535.00 ,9454.50 ,9254.00 ,9400.25 ,9656.38 ,24484354.00 
2016-03-04,9750.00 ,9810.00 ,9730.00 ,9760.00 ,9606.00 ,9498.00 ,9279.00 ,9393.42 ,9664.79 ,14651658.00 
2016-03-07,9810.00 ,9840.00 ,9790.00 ,9795.00 ,9678.00 ,9541.00 ,9311.75 ,9390.17 ,9673.88 ,13716785.00 
2016-03-08,9830.00 ,9830.00 ,9590.00 ,9645.00 ,9728.00 ,9565.50 ,9347.75 ,9387.83 ,9681.33 ,16079870.00 
2016-03-09,9620.00 ,9725.00 ,9590.00 ,9725.00 ,9735.00 ,9598.00 ,9371.00 ,9388.17 ,9685.08 ,10149219.00 
2016-03-10,9760.00 ,9990.00 ,9755.00 ,9920.00 ,9769.00 ,9652.00 ,9402.00 ,9393.33 ,9690.58 ,31470708.00 
2016-03-11,9895.00 ,9995.00 ,9890.00 ,9950.00 ,9807.00 ,9706.50 ,9459.75 ,9399.00 ,9697.13 ,17749528.00 
2016-03-14,10050.00 ,10055.00 ,9920.00 ,9940.00 ,9836.00 ,9757.00 ,9524.00 ,9403.00 ,9704.29 ,14411185.00 
2016-03-15,9930.00 ,9995.00 ,9855.00 ,9925.00 ,9892.00 ,9810.00 ,9575.75 ,9407.42 ,9711.00 ,12934836.00 
2016-03-16,9970.00 ,10065.00 ,9925.00 ,9985.00 ,9944.00 ,9839.50 ,9617.75 ,9415.50 ,9714.67 ,19138070.00 
2016-03-17,10060.00 ,10250.00 ,10050.00 ,10070.00 ,9974.00 ,9871.50 ,9663.00 ,9424.00 ,9718.38 ,33045690.00 
2016-03-18,10165.00 ,10175.00 ,10055.00 ,10090.00 ,10002.00 ,9904.50 ,9701.25 ,9426.67 ,9721.38 ,10752547.00 
2016-03-21,10160.00 ,10220.00 ,10005.00 ,10080.00 ,10030.00 ,9933.00 ,9737.00 ,9429.42 ,9726.88 ,15023455.00 
2016-03-22,10110.00 ,10160.00 ,10080.00 ,10160.00 ,10077.00 ,9984.50 ,9775.00 ,9434.00 ,9732.13 ,12395250.00 
2016-03-23,10170.00 ,10245.00 ,10125.00 ,10145.00 ,10109.00 ,10026.50 ,9812.25 ,9437.17 ,9739.54 ,13393156.00 
2016-03-24,10080.00 ,10160.00 ,10015.00 ,10090.00 ,10113.00 ,10043.50 ,9847.75 ,9438.75 ,9746.63 ,13415293.00 
2016-03-25,10120.00 ,10140.00 ,10055.00 ,10075.00 ,10110.00 ,10056.00 ,9881.25 ,9437.33 ,9753.71 ,7712962.00 
2016-03-28,10075.00 ,10155.00 ,10055.00 ,10105.00 ,10115.00 ,10072.50 ,9914.75 ,9437.92 ,9759.88 ,11211422.00 
2016-03-29,10110.00 ,10230.00 ,10100.00 ,10185.00 ,10120.00 ,10098.50 ,9954.25 ,9444.50 ,9765.08 ,15884120.00 
2016-03-30,10275.00 ,10350.00 ,10265.00 ,10285.00 ,10148.00 ,10128.50 ,9984.00 ,9450.25 ,9772.17 ,18356698.00 
2016-03-31,10330.00 ,10330.00 ,10145.00 ,10190.00 ,10168.00 ,10140.50 ,10006.00 ,9455.58 ,9778.17 ,13021394.00 
2016-04-01,10180.00 ,10190.00 ,9910.00 ,9910.00 ,10135.00 ,10122.50 ,10013.50 ,9462.58 ,9780.38 ,19096224.00 
2016-04-04,9925.00 ,9975.00 ,9890.00 ,9950.00 ,10104.00 ,10109.50 ,10021.25 ,9469.67 ,9780.71 ,7510848.00 
2016-04-05,9890.00 ,9905.00 ,9750.00 ,9775.00 ,10022.00 ,10071.00 ,10027.75 ,9475.92 ,9778.33 ,14873793.00 
2016-04-06,9790.00 ,9910.00 ,9770.00 ,9880.00 ,9941.00 ,10044.50 ,10035.50 ,9486.83 ,9775.79 ,10587359.00 
2016-04-07,9950.00 ,9985.00 ,9805.00 ,9885.00 ,9880.00 ,10024.00 ,10033.75 ,9495.42 ,9773.58 ,10611177.00 
2016-04-08,9760.00 ,9865.00 ,9675.00 ,9855.00 ,9869.00 ,10002.00 ,10029.00 ,9507.17 ,9771.63 ,16650301.00 
2016-04-11,9835.00 ,9890.00 ,9760.00 ,9870.00 ,9853.00 ,9978.50 ,10025.50 ,9520.00 ,9767.79 ,9625427.00 
2016-04-12,9870.00 ,10025.00 ,9845.00 ,10010.00 ,9900.00 ,9961.00 ,10029.75 ,9530.83 ,9765.67 ,15992694.00 
2016-04-14,10255.00 ,10440.00 ,10255.00 ,10415.00 ,10007.00 ,9974.00 ,10051.25 ,9551.75 ,9766.83 ,37512504.00 
2016-04-15,10415.00 ,10475.00 ,10390.00 ,10410.00 ,10112.00 ,9996.00 ,10068.25 ,9575.75 ,9767.38 ,13020573.00 
2016-04-18,10250.00 ,10365.00 ,10210.00 ,10345.00 ,10210.00 ,10039.50 ,10081.00 ,9598.92 ,9766.79 ,10729688.00 
2016-04-19,10415.00 ,10465.00 ,10355.00 ,10370.00 ,10310.00 ,10081.50 ,10095.50 ,9621.08 ,9767.50 ,11091916.00 
2016-04-20,10415.00 ,10505.00 ,10300.00 ,10300.00 ,10368.00 ,10134.00 ,10102.50 ,9649.08 ,9766.29 ,14880296.00 
2016-04-21,10420.00 ,10500.00 ,10375.00 ,10470.00 ,10379.00 ,10193.00 ,10118.75 ,9680.25 ,9766.04 ,15435134.00 
2016-04-22,10390.00 ,10435.00 ,10350.00 ,10380.00 ,10373.00 ,10242.50 ,10133.25 ,9704.08 ,9765.21 ,10970579.00 
2016-04-25,10380.00 ,10395.00 ,10280.00 ,10340.00 ,10372.00 ,10291.00 ,10146.50 ,9725.25 ,9764.04 ,8416958.00 
2016-04-26,10345.00 ,10480.00 ,10330.00 ,10430.00 ,10384.00 ,10347.00 ,10162.75 ,9752.00 ,9764.08 ,13153281.00 
2016-04-27,10390.00 ,10445.00 ,10390.00 ,10415.00 ,10407.00 ,10387.50 ,10174.25 ,9774.33 ,9763.46 ,6807078.00 
2016-04-28,10495.00 ,10500.00 ,10200.00 ,10200.00 ,10353.00 ,10366.00 ,10170.00 ,9792.50 ,9761.08 ,18157944.00 
2016-04-29,10195.00 ,10210.00 ,10030.00 ,10115.00 ,10300.00 ,10336.50 ,10166.25 ,9808.75 ,9756.38 ,14866594.00 
2016-05-02,10070.00 ,10080.00 ,9955.00 ,9970.00 ,10226.00 ,10299.00 ,10169.25 ,9820.58 ,9750.67 ,11088371.00 
2016-05-03,10060.00 ,10060.00 ,9975.00 ,10030.00 ,10146.00 ,10265.00 ,10173.25 ,9835.42 ,9745.50 ,10080846.00 
2016-05-04,9920.00 ,9980.00 ,9855.00 ,9905.00 ,10044.00 ,10225.50 ,10179.75 ,9851.75 ,9740.50 ,14683846.00 
2016-05-09,9920.00 ,9935.00 ,9840.00 ,9880.00 ,9980.00 ,10166.50 ,10179.75 ,9862.08 ,9735.96 ,8660972.00 
2016-05-10,9830.00 ,9970.00 ,9825.00 ,9970.00 ,9951.00 ,10125.50 ,10184.00 ,9873.25 ,9734.75 ,10118552.00 
2016-05-11,10040.00 ,10040.00 ,9835.00 ,9935.00 ,9944.00 ,10085.00 ,10188.00 ,9892.25 ,9733.42 ,17324592.00 
2016-05-12,9860.00 ,9935.00 ,9805.00 ,9900.00 ,9918.00 ,10032.00 ,10189.50 ,9913.00 ,9731.63 ,16294874.00 
2016-05-13,9865.00 ,9890.00 ,9700.00 ,9725.00 ,9882.00 ,9963.00 ,10175.25 ,9926.92 ,9730.58 ,23102948.00 
2016-05-16,9660.00 ,9810.00 ,9655.00 ,9765.00 ,9859.00 ,9919.50 ,10142.75 ,9937.25 ,9731.96 ,9968773.00 
2016-05-17,9780.00 ,9800.00 ,9695.00 ,9765.00 ,9818.00 ,9884.50 ,10110.50 ,9947.25 ,9731.88 ,12716643.00 
2016-05-18,9710.00 ,9715.00 ,9540.00 ,9640.00 ,9759.00 ,9851.50 ,10075.25 ,9952.50 ,9731.17 ,21216220.00 
2016-05-19,9600.00 ,9635.00 ,9565.00 ,9595.00 ,9698.00 ,9808.00 ,10036.50 ,9956.33 ,9727.83 ,11238631.00 
2016-05-20,9580.00 ,9650.00 ,9550.00 ,9605.00 ,9674.00 ,9778.00 ,10001.75 ,9959.75 ,9724.38 ,9707938.00 
2016-05-23,9625.00 ,9680.00 ,9500.00 ,9660.00 ,9653.00 ,9756.00 ,9961.25 ,9964.08 ,9720.29 ,15164455.00 
2016-05-24,9610.00 ,9625.00 ,9510.00 ,9510.00 ,9602.00 ,9710.00 ,9917.75 ,9966.25 ,9714.29 ,11927439.00 
2016-05-25,9635.00 ,9800.00 ,9620.00 ,9785.00 ,9631.00 ,9695.00 ,9890.00 ,9972.58 ,9710.75 ,17064512.00 
2016-05-26,9790.00 ,9835.00 ,9730.00 ,9755.00 ,9663.00 ,9680.50 ,9856.25 ,9977.92 ,9704.92 ,10378812.00 
2016-05-27,9785.00 ,9865.00 ,9750.00 ,9840.00 ,9710.00 ,9692.00 ,9827.50 ,9985.33 ,9700.17 ,14064342.00 
2016-05-30,9830.00 ,9850.00 ,9705.00 ,9805.00 ,9739.00 ,9696.00 ,9807.75 ,9987.25 ,9698.42 ,12837521.00 
2016-05-31,9790.00 ,9950.00 ,9695.00 ,9925.00 ,9822.00 ,9712.00 ,9798.25 ,9990.17 ,9695.21 ,19357282.00 
2016-06-01,9880.00 ,9995.00 ,9860.00 ,9950.00 ,9855.00 ,9743.00 ,9797.25 ,9993.33 ,9693.38 ,13380923.00 
2016-06-02,9960.00 ,10010.00 ,9935.00 ,10000.00 ,9904.00 ,9783.50 ,9795.75 ,9996.75 ,9693.46 ,9738776.00 
2016-06-03,10035.00 ,10060.00 ,9980.00 ,10025.00 ,9941.00 ,9825.50 ,9801.75 ,10003.08 ,9695.46 ,9524575.00 
2016-06-07,10095.00 ,10295.00 ,10090.00 ,10295.00 ,10039.00 ,9889.00 ,9822.50 ,10012.58 ,9700.38 ,22370606.00 
2016-06-08,10300.00 ,10480.00 ,10290.00 ,10480.00 ,10150.00 ,9986.00 ,9848.00 ,10021.92 ,9707.63 ,20265932.00 
2016-06-09,10465.00 ,10595.00 ,10375.00 ,10455.00 ,10251.00 ,10053.00 ,9874.00 ,10030.33 ,9714.67 ,23755008.00 
2016-06-10,10480.00 ,10480.00 ,10390.00 ,10390.00 ,10329.00 ,10116.50 ,9898.50 ,10037.83 ,9720.42 ,7479833.00 
2016-06-13,10225.00 ,10255.00 ,9980.00 ,9995.00 ,10323.00 ,10132.00 ,9912.00 ,10039.00 ,9723.21 ,16957828.00 
2016-06-14,9935.00 ,10000.00 ,9840.00 ,9920.00 ,10248.00 ,10143.50 ,9919.75 ,10037.92 ,9726.71 ,15996329.00 
2016-06-15,9870.00 ,9970.00 ,9810.00 ,9890.00 ,10130.00 ,10140.00 ,9926.00 ,10034.92 ,9729.46 ,15145314.00 
2016-06-16,9910.00 ,9930.00 ,9680.00 ,9740.00 ,9987.00 ,10119.00 ,9931.00 ,10029.08 ,9727.88 ,25956100.00 
2016-06-17,9860.00 ,9950.00 ,9760.00 ,9785.00 ,9866.00 ,10097.50 ,9940.50 ,10024.17 ,9726.79 ,20738148.00 
2016-06-20,9965.00 ,10060.00 ,9935.00 ,10035.00 ,9874.00 ,10098.50 ,9962.00 ,10022.08 ,9728.04 ,23529692.00 
2016-06-21,10010.00 ,10055.00 ,9945.00 ,10035.00 ,9897.00 ,10072.50 ,9980.75 ,10020.25 ,9728.71 ,17224968.00 
2016-06-22,10040.00 ,10200.00 ,10000.00 ,10160.00 ,9951.00 ,10040.50 ,10013.25 ,10021.42 ,9730.08 ,20431432.00 
2016-06-23,10145.00 ,10190.00 ,10110.00 ,10155.00 ,10034.00 ,10010.50 ,10031.75 ,10022.75 ,9730.04 ,11629269.00 
2016-06-24,10255.00 ,10285.00 ,9265.00 ,9505.00 ,9978.00 ,9922.00 ,10019.25 ,10012.75 ,9725.33 ,97798408.00 
2016-06-27,9440.00 ,9570.00 ,9360.00 ,9570.00 ,9885.00 ,9879.50 ,10005.75 ,10002.50 ,9723.50 ,32670656.00 
2016-06-28,9395.00 ,9660.00 ,9360.00 ,9605.00 ,9799.00 ,9848.00 ,9995.75 ,9991.17 ,9720.71 ,31030402.00 
2016-06-29,9705.00 ,9920.00 ,9665.00 ,9825.00 ,9732.00 ,9841.50 ,9990.75 ,9985.08 ,9720.33 ,38691708.00 
2016-06-30,9935.00 ,9950.00 ,9820.00 ,9915.00 ,9684.00 ,9859.00 ,9989.00 ,9985.17 ,9723.88 ,28293216.00 
2016-07-01,9950.00 ,10190.00 ,9950.00 ,10130.00 ,9809.00 ,9893.50 ,9995.50 ,9988.17 ,9728.92 ,36572776.00 
2016-07-04,10140.00 ,10225.00 ,10100.00 ,10200.00 ,9935.00 ,9910.00 ,10004.25 ,9995.25 ,9735.58 ,16449811.00 
2016-07-05,10175.00 ,10200.00 ,10110.00 ,10165.00 ,10047.00 ,9923.00 ,9997.75 ,10000.00 ,9743.42 ,11645807.00 
2016-07-06,10075.00 ,10080.00 ,9680.00 ,9760.00 ,10034.00 ,9883.00 ,9961.75 ,9997.92 ,9746.67 ,49026568.00 
2016-07-07,9860.00 ,10020.00 ,9810.00 ,9975.00 ,10046.00 ,9865.00 ,9937.75 ,9999.92 ,9753.54 ,30176772.00 
2016-07-08,9930.00 ,10025.00 ,9835.00 ,9880.00 ,9996.00 ,9902.50 ,9912.25 ,10000.08 ,9760.04 ,22805970.00 
2016-07-11,10035.00 ,10210.00 ,10035.00 ,10180.00 ,9992.00 ,9963.50 ,9921.50 ,10002.92 ,9766.88 ,37571816.00 
2016-07-12,10200.00 ,10285.00 ,10115.00 ,10170.00 ,9993.00 ,10020.00 ,9934.00 ,9998.83 ,9775.29 ,24658022.00 
2016-07-13,10320.00 ,10405.00 ,10230.00 ,10305.00 ,10102.00 ,10068.00 ,9954.75 ,9997.08 ,9786.42 ,29089832.00 
2016-07-14,10315.00 ,10390.00 ,10275.00 ,10350.00 ,10177.00 ,10111.50 ,9985.25 ,9997.17 ,9798.04 ,16090227.00 
2016-07-15,10445.00 ,10530.00 ,10380.00 ,10440.00 ,10289.00 ,10142.50 ,10018.00 ,9998.33 ,9809.71 ,23298626.00 
2016-07-18,10465.00 ,10535.00 ,10445.00 ,10490.00 ,10351.00 ,10171.50 ,10040.75 ,10001.50 ,9825.29 ,10811822.00 
2016-07-19,10525.00 ,10525.00 ,10400.00 ,10445.00 ,10406.00 ,10199.50 ,10061.25 ,10001.08 ,9840.67 ,11282136.00 
2016-07-20,10435.00 ,10445.00 ,10310.00 ,10415.00 ,10428.00 ,10265.00 ,10074.00 ,10001.67 ,9852.88 ,10292557.00 
2016-07-21,10500.00 ,10515.00 ,10395.00 ,10435.00 ,10445.00 ,10311.00 ,10088.00 ,10003.25 ,9864.25 ,10141278.00 
2016-07-22,10335.00 ,10460.00 ,10300.00 ,10425.00 ,10442.00 ,10365.50 ,10134.00 ,10003.17 ,9877.58 ,10024872.00 
2016-07-25,10470.00 ,10520.00 ,10390.00 ,10440.00 ,10432.00 ,10391.50 ,10177.50 ,10003.58 ,9888.96 ,12581748.00 
2016-07-26,10415.00 ,10625.00 ,10390.00 ,10615.00 ,10466.00 ,10436.00 ,10228.00 ,10010.50 ,9901.50 ,15813785.00 
2016-07-27,10630.00 ,10670.00 ,10605.00 ,10615.00 ,10506.00 ,10467.00 ,10267.50 ,10018.83 ,9913.79 ,9611261.00 
2016-07-28,10625.00 ,10655.00 ,10500.00 ,10545.00 ,10528.00 ,10486.50 ,10299.00 ,10028.42 ,9924.50 ,10831281.00 
2016-07-29,10545.00 ,10675.00 ,10520.00 ,10550.00 ,10553.00 ,10497.50 ,10320.00 ,10037.08 ,9936.25 ,15501485.00 
2016-08-01,10620.00 ,10730.00 ,10615.00 ,10710.00 ,10607.00 ,10519.50 ,10345.50 ,10050.50 ,9951.13 ,12493352.00 
2016-08-02,10655.00 ,10675.00 ,10535.00 ,10550.00 ,10594.00 ,10530.00 ,10364.75 ,10061.67 ,9961.88 ,9011101.00 
2016-08-03,10420.00 ,10420.00 ,10270.00 ,10300.00 ,10531.00 ,10518.50 ,10391.75 ,10067.17 ,9970.21 ,18918804.00 
2016-08-04,10380.00 ,10400.00 ,10270.00 ,10330.00 ,10488.00 ,10508.00 ,10409.50 ,10073.75 ,9983.00 ,13042268.00 
2016-08-05,10365.00 ,10565.00 ,10360.00 ,10565.00 ,10491.00 ,10522.00 ,10443.75 ,10084.83 ,9998.92 ,16729858.00 
2016-08-08,10680.00 ,10745.00 ,10595.00 ,10700.00 ,10489.00 ,10548.00 ,10469.75 ,10101.08 ,10014.00 ,15463977.00 
2016-08-09,10720.00 ,10905.00 ,10705.00 ,10870.00 ,10553.00 ,10573.50 ,10504.75 ,10119.50 ,10028.38 ,19830332.00 
2016-08-10,10850.00 ,10910.00 ,10805.00 ,10805.00 ,10654.00 ,10592.50 ,10529.75 ,10136.83 ,10042.04 ,12370577.00 
2016-08-11,10805.00 ,10840.00 ,10740.00 ,10835.00 ,10755.00 ,10621.50 ,10554.00 ,10156.75 ,10054.63 ,9252708.00 
2016-08-12,10915.00 ,11035.00 ,10860.00 ,10900.00 ,10822.00 ,10656.50 ,10577.00 ,10178.50 ,10067.42 ,16912740.00 
2016-08-16,10980.00 ,11040.00 ,10900.00 ,10900.00 ,10862.00 ,10675.50 ,10597.50 ,10200.08 ,10079.92 ,9537864.00 
2016-08-17,10850.00 ,10910.00 ,10785.00 ,10870.00 ,10862.00 ,10707.50 ,10618.75 ,10220.25 ,10092.17 ,9795138.00 
2016-08-18,10885.00 ,11030.00 ,10855.00 ,11030.00 ,10907.00 ,10780.50 ,10649.50 ,10245.58 ,10105.92 ,12168153.00 
2016-08-19,11060.00 ,11085.00 ,11000.00 ,11070.00 ,10954.00 ,10854.50 ,10681.25 ,10267.00 ,10119.79 ,12168851.00 
2016-08-22,11045.00 ,11060.00 ,10940.00 ,10955.00 ,10965.00 ,10893.50 ,10707.75 ,10287.00 ,10132.46 ,8191150.00 
2016-08-23,10975.00 ,11070.00 ,10965.00 ,11070.00 ,10999.00 ,10930.50 ,10739.25 ,10307.50 ,10146.42 ,9860349.00 
2016-08-24,11040.00 ,11075.00 ,10925.00 ,10970.00 ,11019.00 ,10940.50 ,10757.00 ,10326.92 ,10157.08 ,8661713.00 
2016-08-25,10940.00 ,11035.00 ,10885.00 ,10975.00 ,11008.00 ,10957.50 ,10775.00 ,10344.42 ,10167.29 ,7979945.00 
2016-08-26,10910.00 ,10935.00 ,10800.00 ,10915.00 ,10977.00 ,10965.50 ,10793.50 ,10360.50 ,10176.92 ,9845876.00 
2016-08-29,10775.00 ,10935.00 ,10730.00 ,10905.00 ,10967.00 ,10966.00 ,10811.25 ,10375.58 ,10186.17 ,8933675.00 
2016-08-30,10970.00 ,11120.00 ,10970.00 ,10995.00 ,10952.00 ,10975.50 ,10825.50 ,10391.75 ,10197.42 ,15053249.00 
2016-08-31,10985.00 ,11010.00 ,10875.00 ,10920.00 ,10942.00 ,10980.50 ,10844.00 ,10402.17 ,10207.38 ,8058033.00 
2016-09-01,10800.00 ,10855.00 ,10700.00 ,10855.00 ,10918.00 ,10963.00 ,10871.75 ,10408.42 ,10215.17 ,13033655.00 
2016-09-02,10875.00 ,10905.00 ,10820.00 ,10905.00 ,10916.00 ,10946.50 ,10900.50 ,10415.92 ,10223.13 ,7809053.00 
2016-09-05,11005.00 ,11180.00 ,11000.00 ,11170.00 ,10969.00 ,10968.00 ,10930.75 ,10428.92 ,10233.38 ,14046381.00 
2016-09-06,11170.00 ,11255.00 ,11165.00 ,11250.00 ,11020.00 ,10986.00 ,10958.25 ,10449.83 ,10244.42 ,8536534.00 
2016-09-07,11265.00 ,11370.00 ,11200.00 ,11200.00 ,11076.00 ,11009.00 ,10974.75 ,10471.17 ,10254.54 ,10723109.00 
2016-09-08,11220.00 ,11315.00 ,11150.00 ,11205.00 ,11146.00 ,11032.00 ,10994.75 ,10493.08 ,10264.00 ,9055405.00 
2016-09-09,11055.00 ,11075.00 ,10885.00 ,10950.00 ,11155.00 ,11035.50 ,11000.50 ,10513.25 ,10271.17 ,17297490.00 
2016-09-12,10580.00 ,10650.00 ,10400.00 ,10400.00 ,11001.00 ,10985.00 ,10975.50 ,10523.50 ,10273.83 ,25078756.00 
2016-09-13,10640.00 ,10640.00 ,10470.00 ,10480.00 ,10847.00 ,10933.50 ,10954.50 ,10530.92 ,10276.50 ,17864986.00 
2016-09-19,10400.00 ,10690.00 ,10400.00 ,10685.00 ,10744.00 ,10910.00 ,10945.25 ,10541.75 ,10281.00 ,11610263.00 
2016-09-20,10600.00 ,10720.00 ,10585.00 ,10710.00 ,10645.00 ,10895.50 ,10929.25 ,10550.92 ,10286.17 ,9907476.00 
2016-09-21,10695.00 ,10845.00 ,10675.00 ,10845.00 ,10624.00 ,10889.50 ,10918.00 ,10562.42 ,10292.58 ,13339677.00 
2016-09-22,10990.00 ,11120.00 ,10985.00 ,11015.00 ,10747.00 ,10874.00 ,10921.00 ,10587.58 ,10300.17 ,20144768.00 
2016-09-23,11085.00 ,11090.00 ,10985.00 ,11010.00 ,10853.00 ,10850.00 ,10918.00 ,10611.58 ,10307.04 ,8481427.00 
2016-09-26,11000.00 ,11105.00 ,10915.00 ,10950.00 ,10906.00 ,10825.00 ,10917.00 ,10634.00 ,10312.58 ,8975984.00 
2016-09-27,10860.00 ,11135.00 ,10765.00 ,11105.00 ,10985.00 ,10815.00 ,10923.50 ,10655.33 ,10320.21 ,17795332.00 
2016-09-28,11085.00 ,11100.00 ,11010.00 ,11035.00 ,11023.00 ,10823.50 ,10929.50 ,10674.00 ,10329.58 ,7099229.00 
2016-09-29,11130.00 ,11250.00 ,11125.00 ,11195.00 ,11059.00 ,10903.00 ,10944.00 ,10691.75 ,10339.96 ,13191573.00 
2016-09-30,11025.00 ,11085.00 ,10935.00 ,10940.00 ,11045.00 ,10949.00 ,10941.25 ,10704.08 ,10349.67 ,11400129.00 
2016-10-04,11055.00 ,11135.00 ,11030.00 ,11070.00 ,11069.00 ,10987.50 ,10948.75 ,10719.17 ,10359.58 ,8378604.00 
2016-10-05,10925.00 ,11110.00 ,10865.00 ,11080.00 ,11064.00 ,11024.50 ,10960.00 ,10741.17 ,10369.54 ,12600832.00 
2016-10-06,11230.00 ,11260.00 ,11125.00 ,11225.00 ,11102.00 ,11062.50 ,10976.00 ,10762.00 ,10380.96 ,12149907.00 
2016-10-07,11215.00 ,11245.00 ,11140.00 ,11140.00 ,11091.00 ,11075.00 ,10974.50 ,10783.00 ,10391.54 ,5258513.00 
2016-10-10,11070.00 ,11205.00 ,10975.00 ,11195.00 ,11142.00 ,11093.50 ,10971.75 ,10799.92 ,10401.42 ,9297628.00 
2016-10-11,11145.00 ,11205.00 ,10850.00 ,10860.00 ,11100.00 ,11084.50 ,10954.75 ,10811.42 ,10405.13 ,29113946.00 
2016-10-12,10745.00 ,10885.00 ,10720.00 ,10860.00 ,11056.00 ,11060.00 ,10937.50 ,10820.67 ,10408.88 ,16636645.00 
2016-10-13,10810.00 ,10840.00 ,10620.00 ,10655.00 ,10942.00 ,11022.00 ,10922.75 ,10825.75 ,10411.46 ,22044212.00 
2016-10-14,10705.00 ,10815.00 ,10695.00 ,10760.00 ,10866.00 ,10978.50 ,10940.75 ,10831.08 ,10414.71 ,13547647.00 
2016-10-17,10780.00 ,10860.00 ,10605.00 ,10795.00 ,10786.00 ,10964.00 ,10956.50 ,10836.17 ,10418.83 ,20152148.00 
2016-10-18,10805.00 ,10955.00 ,10800.00 ,10950.00 ,10804.00 ,10952.00 ,10969.75 ,10844.58 ,10422.83 ,12685579.00 
2016-10-19,10905.00 ,11075.00 ,10885.00 ,10960.00 ,10824.00 ,10940.00 ,10982.25 ,10853.67 ,10427.67 ,16535137.00 
2016-10-20,10995.00 ,11075.00 ,10970.00 ,10985.00 ,10890.00 ,10916.00 ,10989.25 ,10862.83 ,10433.04 ,9933090.00 
2016-10-21,10965.00 ,11015.00 ,10875.00 ,10890.00 ,10916.00 ,10891.00 ,10983.00 ,10870.58 ,10436.88 ,11078488.00 
2016-10-24,10970.00 ,11065.00 ,10960.00 ,11045.00 ,10966.00 ,10876.00 ,10984.75 ,10880.67 ,10442.13 ,15200292.00 
2016-10-25,11025.00 ,11055.00 ,10965.00 ,11005.00 ,10977.00 ,10890.50 ,10987.50 ,10887.17 ,10448.83 ,8885895.00 
